amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
003-3802936-3330630	003-3802936-3330630	2023-01-30T01:49:35+00:00	2023-01-30T19:16:12+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	255.82	21.11							FRIENDSWOOD	TX	77546-2234	US		FALSE			FALSE
003-0934560-5625854	003-0934560-5625854	2023-01-30T00:28:05+00:00	2023-01-30T19:44:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	354.38	26.58							LAKEWOOD	CO	80228-6444	US		FALSE			FALSE
004-0320953-0329024	004-0320953-0329024	2023-01-29T23:16:57+00:00	2023-01-30T08:48:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	8.49							BOULDER	CO	80305-5325	US		FALSE			FALSE
003-4864503-9003853	003-4864503-9003853	2023-01-29T22:49:58+00:00	2023-01-30T03:54:43+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	127.58	11							NESCONSET	NY	11767-1882	US		FALSE			FALSE
000-0052860-9540820	000-0052860-9540820	2023-01-29T22:34:54+00:00	2023-01-30T21:26:42+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	371.25	20.42							HAYWARD	WI	54843-7173	US		FALSE			FALSE
003-3843036-5008260	003-3843036-5008260	2023-01-29T22:15:25+00:00	2023-01-30T21:06:42+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33								WALTHAM	MA	02453-6601	US		FALSE			FALSE
002-3663900-5003830	002-3663900-5003830	2023-01-29T21:54:56+00:00	2023-01-30T08:55:15+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	195.3	16.11							AUSTIN	TX	78723-5715	US		FALSE			FALSE
000-2025055-3053866	000-2025055-3053866	2023-01-29T21:52:23+00:00	2023-01-31T15:28:05+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38	24.81							OVIEDO	FL	32765-5316	US		FALSE			FALSE
004-0334652-6520866	004-0334652-6520866	2023-01-29T21:22:04+00:00	2023-01-31T04:04:38+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	44.95								BOSTON	MA	02132-3010	US		FALSE			FALSE
003-0030883-4820202	003-0030883-4820202	2023-01-29T21:10:35+00:00	2023-01-30T06:27:59+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	255.82	17.91							WESLEY CHAPEL	FL	33543-7315	US		FALSE			FALSE
004-0403960-0305026	004-0403960-0305026	2023-01-29T20:03:22+00:00	2023-01-30T17:30:02+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	134.32	11.92							BROOKLYN	NY	11209-2401	US		FALSE			FALSE
003-0846024-9058635	003-0846024-9058635	2023-01-29T19:26:10+00:00	2023-02-08T02:53:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	158.95	9.54							FULTON	MD	20759-9652	US		FALSE			FALSE
003-5580836-3585020	003-5580836-3585020	2023-01-29T19:14:39+00:00	2023-01-31T02:24:10+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	6.44							CHEVY CHASE	MD	20815-3166	US		FALSE			FALSE
004-8022634-2003045	004-8022634-2003045	2023-01-29T17:17:44+00:00	2023-01-30T22:40:11+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38	24.81							WINSTON SALEM	NC	27104-1924	US		FALSE			FALSE
004-0304836-6850405	004-0304836-6850405	2023-01-29T17:03:51+00:00	2023-01-29T21:46:52+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	134.32	11.42							NICHOLS HILLS	OK	73116-5308	US		FALSE			FALSE
000-2282460-3023405	000-2282460-3023405	2023-01-29T16:19:07+00:00	2023-01-29T21:57:57+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	371.25	26.92							CHARLOTTE	NC	28277-5542	US		FALSE			FALSE
004-2429029-2992209	004-2429029-2992209	2023-01-29T15:59:01+00:00	2023-01-29T23:35:12+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	255.82	19.19							TAMPA	FL	33629-6530	US		FALSE			FALSE
000-5483330-4983452	000-5483330-4983452	2023-01-29T15:21:15+00:00	2023-01-30T18:01:36+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	8.54							Arvada	Co	80003	US		FALSE			FALSE
003-0090892-0205800	003-0090892-0205800	2023-01-29T15:06:48+00:00	2023-01-30T04:34:29+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	8.85							Dallas	Tx	75229	US		FALSE			FALSE
003-6843333-0549866	003-6843333-0549866	2023-01-29T14:54:22+00:00	2023-02-01T19:05:52+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38	21.26	8.32					8.32	COMSTOCK PARK	MI	49321-9348	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
004-6594935-3399455	004-6594935-3399455	2023-01-29T13:16:41+00:00	2023-01-30T09:47:16+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	209.3	12.56							BYRON CENTER	MI	49315-9312	US		FALSE			FALSE
002-8255858-0338608	002-8255858-0338608	2023-01-29T10:26:29+00:00	2023-01-30T20:09:39+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	93.83	4.6	7.57					7.57	BEAVER CREEK	CO	81620-5714	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
000-5895846-3302639	000-5895846-3302639	2023-01-29T08:49:28+00:00	2023-01-30T20:10:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	3.37							POWELL	OH	43065-7190	US		FALSE			FALSE
004-4400053-6926600	004-4400053-6926600	2023-01-29T06:53:22+00:00	2023-01-29T23:45:19+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	112.5	8.72							SAN DIEGO	CA	92127-7051	US		FALSE			FALSE
004-9843250-3430635	004-9843250-3430635	2023-01-29T04:52:19+00:00	2023-01-29T23:32:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	112.5	9.28							San Antonio	TEXAS	78260	US		FALSE			FALSE
002-0500409-3229830	002-0500409-3229830	2023-01-29T04:05:36+00:00	2023-01-29T21:25:18+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33								NEW YORK	NY	10027-6851	US		FALSE			FALSE
004-5933300-0425028	004-5933300-0425028	2023-01-29T03:59:15+00:00	2023-01-30T05:26:03+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	354.38	21.26							VERSAILLES	KENTUCKY	40383-8037	US		FALSE			FALSE
000-0325340-6300000	000-0325340-6300000	2023-01-29T01:51:42+00:00	2023-01-29T16:38:15+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	188.32	19.3							CHICAGO	IL	60610-5586	US		FALSE			FALSE
004-3494538-3909042	004-3494538-3909042	2023-01-29T01:49:16+00:00	2023-01-30T15:43:33+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	66.83	4.01							POTOMAC	MD	20854-2714	US		TRUE			FALSE
000-3339330-2805058	000-3339330-2805058	2023-01-29T01:40:36+00:00	2023-01-29T23:25:30+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	209.3	15.17							WEST HAVEN	UT	84401-7082	US		FALSE			FALSE
000-6406438-3329805	000-6406438-3329805	2023-01-29T00:49:14+00:00	2023-01-29T05:24:19+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	8.27							Denver	CO	80246	US		FALSE			FALSE
004-0009456-5089829	004-0009456-5089829	2023-01-28T22:53:13+00:00	2023-01-30T21:51:19+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	93.83	8.56							LOS ALTOS	CA	94022-2712	US		FALSE			FALSE
000-2869658-8505004	000-2869658-8505004	2023-01-28T22:20:00+00:00	2023-01-31T18:15:11+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38	31.45							NEW YORK	NY	10014-3259	US		FALSE			FALSE
002-9086299-4053820	002-9086299-4053820	2023-01-28T22:10:46+00:00	2023-01-28T22:20:58+00:00	Cancelled	Amazon	Amazon.com			Standard	REDACTED_1	Cancelled	0										HARLINGEN	TX	78552-4035	US		FALSE			FALSE
000-2330022-2553050	000-2330022-2553050	2023-01-28T21:59:29+00:00	2023-01-30T09:46:25+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.33	8.85							DALLAS	TX	75230-2956	US		FALSE			FALSE
003-9345923-0439420	003-9345923-0439420	2023-01-28T21:43:22+00:00	2023-01-29T16:39:37+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	188.32	15.07							ALGONQUIN	IL	60102-5106	US		FALSE			FALSE
002-3664936-6594602	002-3664936-6594602	2023-01-28T21:23:45+00:00	2023-01-29T17:46:55+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	66.83								Alpine	NJ	7620	US		FALSE			FALSE
002-8042003-3033829	002-8042003-3033829	2023-01-28T20:44:01+00:00	2023-01-29T06:36:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	8.59							MUNDELEIN	IL	60060-4552	US		FALSE			FALSE
000-8542393-6993000	000-8542393-6993000	2023-01-28T19:47:05+00:00	2023-01-29T02:23:54+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33								Lafayette	NJ	7848	US		FALSE			FALSE
004-9305834-6866605	004-9305834-6866605	2023-01-28T19:43:02+00:00	2023-01-31T03:22:10+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	354.38	28.35							PITTSFORD	NY	14534-1892	US		FALSE			FALSE
000-0422062-2996200	000-0422062-2996200	2023-01-28T18:48:00+00:00	2023-01-29T18:33:39+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	354.38	29.24							LEWISVILLE	TX	75067-6200	US		FALSE			FALSE
000-3593699-0525039	000-3593699-0525039	2023-01-28T18:42:59+00:00	2023-01-29T04:24:38+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	255.82								WOOD RIDGE	NJ	07075-2346	US		TRUE			FALSE
000-0238209-5600002	000-0238209-5600002	2023-01-28T17:34:29+00:00	2023-01-29T16:20:27+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	354.38	30.57							SAN FRANCISCO	CA	94105-1649	US		FALSE			FALSE
002-2046845-5249853	002-2046845-5249853	2023-01-28T16:55:28+00:00	2023-01-29T03:41:54+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	134.32	11.92							New York	NY	10001-2308	US		FALSE			FALSE
003-3033336-4402600	003-3033336-4402600	2023-01-28T16:40:16+00:00	2023-01-28T23:16:56+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	127.58	7.65							CHANTILLY	VA	20152-4186	US		FALSE			FALSE
003-8633633-9943403	003-8633633-9943403	2023-01-28T16:25:47+00:00	2023-01-31T16:23:21+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38								PRINCETON	NJ	08540-6571	US		FALSE			FALSE
000-3062062-3993804	000-3062062-3993804	2023-01-28T14:33:35+00:00	2023-01-28T19:20:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	38.35	3.64							LOS ANGELES	CA	90024-7229	US		FALSE			FALSE
000-0390836-3885854	000-0390836-3885854	2023-01-28T13:56:33+00:00	2023-01-29T06:01:52+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.33	8.59							WESTLAKE	OH	44145-6711	US		FALSE			FALSE
000-4400803-0430450	000-4400803-0430450	2023-01-28T04:46:24+00:00	2023-01-28T23:19:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.83	6.65							APPLETON	WI	54914-1513	US		FALSE			FALSE
004-9903969-2335409	004-9903969-2335409	2023-01-28T03:52:31+00:00	2023-01-29T05:51:14+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_2	Shipped	1	USD	120.83	10.42							OKLAHOMA CITY	OK	73120-5701	US		FALSE			FALSE
004-5545080-3943464	004-5545080-3943464	2023-01-28T03:41:51+00:00	2023-02-04T06:14:36+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	8.09							OKLAHOMA CITY	OK	73120-5701	US		FALSE			FALSE
004-3220383-3602252	004-3220383-3602252	2023-01-28T03:25:46+00:00	2023-02-03T16:37:56+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	8.09							OKLAHOMA CITY	OK	73120-5701	US		FALSE			FALSE
000-0349404-2049003	000-0349404-2049003	2023-01-28T03:18:08+00:00	2023-01-31T03:55:34+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	134.32	10.07							SURREY	ND	58785-7106	US		FALSE			FALSE
002-4033283-8384234	002-4033283-8384234	2023-01-28T02:11:06+00:00	2023-01-28T16:51:26+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	8.87							RENO	NV	89502-5369	US		FALSE			FALSE
004-3004350-9400630	004-3004350-9400630	2023-01-28T02:04:28+00:00	2023-01-29T14:57:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	255.82								MAPLE GLEN	PA	19002-3168	US		FALSE			FALSE
000-6880460-0308633	000-6880460-0308633	2023-01-27T23:28:07+00:00	2023-01-31T16:11:10+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38	13.82							OAK CREEK	CO	80467-8548	US		FALSE			FALSE
003-4066400-2034603	003-4066400-2034603	2023-01-27T23:11:23+00:00	2023-01-29T05:18:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	66.83								EVANS CITY	PA	16033-3934	US		FALSE			FALSE
003-5005580-4800826	003-5005580-4800826	2023-01-27T23:01:51+00:00	2023-01-28T19:36:49+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	44.95	3.62							ENGLEWOOD	CO	80113-1511	US		FALSE			FALSE
000-0339935-3903408	000-0339935-3903408	2023-01-27T22:24:52+00:00	2023-01-28T02:23:07+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	4.96							HUNTINGTON	NY	11743-5145	US		FALSE			FALSE
003-5863023-3603005	003-5863023-3603005	2023-01-27T21:49:14+00:00	2023-01-29T06:10:14+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	145.12	12.88							NEW YORK	NY	10013-5710	US		FALSE			FALSE
002-2389560-9039400	002-2389560-9039400	2023-01-27T21:43:26+00:00	2023-01-30T00:36:02+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	506.25	40.5							FLORENCE	AL	35630-4748	US		FALSE			FALSE
002-0433035-3508620	002-0433035-3508620	2023-01-27T21:40:39+00:00	2023-01-28T04:59:29+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95								YARDLEY	PA	19067-5760	US		FALSE			FALSE
002-8906036-0890643	002-8906036-0890643	2023-01-27T21:18:37+00:00	2023-01-28T20:54:56+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.33								Castleton	VT	5735	US		TRUE			FALSE
003-0800553-2369006	003-0800553-2369006	2023-01-27T19:51:33+00:00	2023-01-28T19:21:57+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	209.3	18.58							Ridgewood	NY	11385	US		FALSE			FALSE
004-0042436-0005460	004-0042436-0005460	2023-01-27T19:25:57+00:00	2023-01-28T23:19:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	354.38	29.24							DALLAS	TX	75225-2535	US		FALSE			FALSE
003-2069530-8225803	003-2069530-8225803	2023-01-27T19:07:52+00:00	2023-02-02T00:05:48+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	235.57	12.84							RIDGWAY	CO	81432-8410	US		FALSE			FALSE
000-6552853-0256253	000-6552853-0256253	2023-01-27T18:05:37+00:00	2023-01-28T21:41:31+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	371.25	33.78							OVERLAND PARK	KANSAS	66224-3888	US		FALSE			FALSE
000-0689303-2080809	000-0689303-2080809	2023-01-27T17:22:17+00:00	2023-01-28T22:02:39+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	120.83	4.71							CASTLE ROCK	CO	80109-4585	US		FALSE			FALSE
000-0044046-9943422	000-0044046-9943422	2023-01-27T16:32:22+00:00	2023-01-28T01:57:44+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	134.32								READING	MA	01867-1723	US		FALSE			FALSE
002-8650480-9404604	002-8650480-9404604	2023-01-27T16:15:14+00:00	2023-01-28T02:32:32+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	188.32								HOBOKEN	NJ	07030-6562	US		FALSE			FALSE
002-0683323-0053863	002-0683323-0053863	2023-01-27T13:42:26+00:00	2023-01-28T02:05:51+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.83	10.87							Glencoe	IL	60022	US		FALSE			FALSE
000-4333999-3485805	000-4333999-3485805	2023-01-27T05:16:50+00:00	2023-01-30T20:42:40+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38	13.11							FORT COLLINS	CO	80524-3648	US		FALSE			FALSE
002-8305526-0350436	002-8305526-0350436	2023-01-27T03:17:00+00:00	2023-01-29T12:17:07+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	54.95	3.95							WHITE ROCK	NM	87547-3567	US		FALSE			FALSE
000-0055434-3536240	000-0055434-3536240	2023-01-27T02:41:55+00:00	2023-01-27T19:57:01+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	134.32	12.76							LOS ANGELES	CA	90064-2516	US		FALSE			FALSE
002-4022338-4398653	002-4022338-4398653	2023-01-27T02:37:33+00:00	2023-01-28T03:59:03+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	7.04							TAMPA	FL	33611-2935	US		FALSE			FALSE
000-5845334-3005062	000-5845334-3005062	2023-01-27T02:21:04+00:00	2023-02-03T09:27:15+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	107.33	10.2							PALOS VERDES ESTATES	CA	90274-1600	US		FALSE			FALSE
000-9924003-3298603	000-9924003-3298603	2023-01-27T02:17:39+00:00	2023-01-27T10:35:14+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	4.29							JOHNSTOWN	NY	12095-4122	US		FALSE			FALSE
003-3330230-3939468	003-3330230-3939468	2023-01-27T01:22:00+00:00	2023-01-27T19:36:43+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	120.83	9.36							Orange	CA	92867-6243	US		FALSE			FALSE
000-8394339-9943460	000-8394339-9943460	2023-01-27T01:21:59+00:00	2023-01-28T16:28:03+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	158.95	9.54							FT MITCHELL	KENTUCKY	41011-2680	US		FALSE			FALSE
002-5536563-8393062	002-5536563-8393062	2023-01-27T01:00:00+00:00	2023-01-27T07:17:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	2.03	2.99					2.99	PATASKALA	OH	43062-9166	US		FALSE			FALSE
003-0205832-2953023	003-0205832-2953023	2023-01-26T22:41:48+00:00	2023-01-27T08:16:41+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	209.3	16.22							ALBUQUERQUE	NM	87106-2642	US		FALSE			FALSE
000-2064528-8033046	000-2064528-8033046	2023-01-26T22:38:35+00:00	2023-01-29T07:16:41+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	87.08	3.68							SAINT LOUIS	MO	63124-1565	US		FALSE			FALSE
002-3039232-9026636	002-3039232-9026636	2023-01-26T22:32:24+00:00	2023-01-27T18:13:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	38.35								FLUSHING	NY	11358-2822	US		FALSE			FALSE
002-3449390-4693809	002-3449390-4693809	2023-01-26T22:26:05+00:00	2023-01-27T17:27:16+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	198.95	17.66							BROOKLYN	NY	11208-2622	US		FALSE			FALSE
003-0305638-9320830	003-0305638-9320830	2023-01-26T21:54:28+00:00	2023-01-30T19:34:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	4.29							Peru	New York	12972	US		FALSE			FALSE
004-9469225-0530664	004-9469225-0530664	2023-01-26T18:41:05+00:00	2023-01-28T22:46:58+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	371.25	32.3							COVINGTON	LA	70433-8138	US		FALSE			FALSE
004-3240933-5290463	004-3240933-5290463	2023-01-26T17:46:38+00:00	2023-01-27T19:25:05+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	198.95	16.41							HOUSTON	TX	77079-5819	US		FALSE			FALSE
000-0599428-9655408	000-0599428-9655408	2023-01-26T17:22:26+00:00	2023-01-27T19:27:40+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	95.95								WINCHESTER	MA	01890-1821	US		FALSE			FALSE
000-6980836-8332243	000-6980836-8332243	2023-01-26T16:48:12+00:00	2023-01-26T21:22:16+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	87.08	5.22							HAMILTON	MI	49419-9597	US		FALSE			FALSE
003-5350033-9332258	003-5350033-9332258	2023-01-26T16:21:47+00:00	2023-01-28T05:25:40+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.83	9.67							Cicero	NY	13039-7007	US		FALSE			FALSE
003-9368095-3950449	003-9368095-3950449	2023-01-26T14:55:49+00:00	2023-01-26T23:22:39+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	354.38	29.24							GLEN ELLYN	IL	60137-6710	US		FALSE			FALSE
004-0449403-8393038	004-0449403-8393038	2023-01-26T14:19:41+00:00	2023-01-26T14:34:20+00:00	Cancelled	Amazon	Amazon.com			Standard	REDACTED_1	Cancelled	0										DORAL	FL	33172-3049	US		FALSE			FALSE
003-0390200-4633045	003-0390200-4633045	2023-01-26T13:07:56+00:00	2023-01-29T05:12:43+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83								CONCORD	MA	01742-4043	US		FALSE			FALSE
002-0232903-9020832	002-0232903-9020832	2023-01-26T12:33:34+00:00	2023-01-27T14:55:25+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	120.83								BEAR	DE	19701-4757	US		FALSE			FALSE
000-5602994-0390445	000-5602994-0390445	2023-01-26T12:26:38+00:00	2023-01-28T05:14:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	54.95								Grove City	PA	16127-3814	US		FALSE			FALSE
004-6548234-3305849	004-6548234-3305849	2023-01-26T11:01:28+00:00	2023-01-28T05:12:42+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	66.83	4.85							PLEASANT GROVE	UT	84062	US		FALSE			FALSE
